source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,teff_gspphot,Cluster
3326785395793677952,99.06487324814452,9.485393706570493,0.19570692524862798,-0.6249500310148266,0.3066572290587622,17.274576,18.077463,16.393322,1.6841412,,5804.6313,Other
3326785395793679872,99.06907041147102,9.479545566715576,0.06882445237359794,-0.32299720918477937,-0.22087052315106057,17.588757,18.368156,16.670593,1.6975632,,5568.1675,Other
3326785395793693952,99.06273778276994,9.472119492013634,0.3697517686583277,-0.7087900226318935,0.3680811348110278,17.11955,17.96606,16.20131,1.7647514,,,Trumpler_5
3326785430153405184,99.07489537833729,9.485814303573978,0.5090295363804893,-0.5266882823177622,0.2379628950010029,16.804314,17.464521,15.992244,1.4722776,,5990.8604,Other
3326785430153407104,99.07397700419763,9.48501934502318,0.2726539313899812,-0.4871481770587202,0.04777881236649282,15.553366,16.432686,14.615538,1.8171482,,6651.5293,Trumpler_5
3326785460215462400,99.03485902625097,9.465595086096483,0.37352198884614435,-0.6033842388134808,0.16998603664165512,16.61141,17.292343,15.797375,1.4949684,,7646.785,Trumpler_5
3326785460215477504,99.02091869270924,9.470217929377636,0.26971708461343136,-0.3068703225792144,0.46044154297976164,17.598957,18.362394,16.71325,1.6491451,,4514.706,Other
3326785464513191040,99.03732713056267,9.470935484560522,0.411365294653791,-0.7710191866197603,0.42467637561120214,16.477324,17.179829,15.646365,1.5334635,,6357.6494,Trumpler_5
3326785464513196800,99.02777868874084,9.471416206535798,0.12586037389531007,-0.33119128620740906,0.32125238000561424,17.515442,18.219507,16.677773,1.5417347,,4804.1685,Other
3326785494575232512,99.04328062358988,9.475294333379395,0.509229718510942,-0.18864261787998488,0.12457670392868414,17.731936,18.419329,16.938257,1.4810715,,5057.3193,Other
3326785494575255552,99.03892503417748,9.481404506328975,0.29823193567150635,-0.5750219237043335,0.3313690847039806,17.44776,18.263933,16.579641,1.6842918,,5018.478,Other
3326785494575278592,99.04261238271081,9.4876876002938,0.34839624971846717,-0.5070934414245793,0.13344072611259944,16.571508,17.586637,15.566539,2.0200987,,7127.5312,Other
3326785498872913664,99.04589031782379,9.482711724379483,0.1313084034289773,-0.5582169185977671,0.1599121057758934,17.532095,18.333307,16.656578,1.6767292,,5347.8354,Other
3326785528934984704,99.02698721220443,9.478717612559345,0.45837098680913047,-0.598371953646251,0.3371631266388972,17.062654,17.758846,16.233294,1.5255527,,5509.3403,Other
3326785528935004928,99.0185276741617,9.48357587770263,0.30121665265548,-1.29489182212202,0.33908008642068355,15.994426,16.707813,15.162459,1.5453539,,7131.363,Other
3326785528935008128,99.02481850312388,9.484792525583059,0.1766888159538452,-0.5123988356064031,0.35339412321989155,16.799915,17.460072,16.00483,1.4552422,,5722.861,Trumpler_5
3326785528935014528,99.01812110300641,9.486323955077113,0.5088993462266006,-0.3215867800618605,-0.20204287407143817,17.06106,17.748041,16.242386,1.5056553,,5279.929,Other
3326785533232673664,99.02223265343152,9.47623506909191,0.32770595137833447,-0.5626385926175982,0.39363670449232085,16.509438,17.4074,15.571889,1.8355112,,5129.1465,Trumpler_5
3326785563294749696,99.03049393680473,9.485494321355963,0.2945494329546607,-0.6331151763470825,0.24933738600850486,16.601362,17.254665,15.816417,1.4382486,,6262.7812,Trumpler_5
3326785563294759936,99.03338389627221,9.48933603886229,0.29783646199453095,-0.7388399348002267,0.26529177162558437,16.753815,17.44305,15.939379,1.5036716,,6039.541,Trumpler_5
3326785567592389760,99.0329723596785,9.494995808063177,0.23605858727940182,-0.4902673146376469,0.17095574064764418,16.697693,17.424076,15.862026,1.5620499,,6246.341,Other
3326785567592401792,99.0210699308693,9.490357772950833,0.423058036124724,-0.5192681418644974,0.42728707592034854,16.994146,17.747627,16.130234,1.6173935,,5928.007,Trumpler_5
3326785597654499328,99.05916373586875,9.489708701598605,0.33074994171707717,-0.654212193671467,0.24561925199344267,14.812834,15.830154,13.8155985,2.014556,50.336563,6093.784,Trumpler_5
3326785601952457728,99.06134922128628,9.49206456757277,0.3332043956465948,-0.7471794080071816,0.3613647203541766,16.88711,17.661982,16.016047,1.645935,,5414.251,Trumpler_5
3326785632014258176,99.05830490671617,9.495090806940954,0.24539009273553583,-0.6085871864744731,0.3169469045656745,16.69367,17.497677,15.80783,1.689847,,6292.7817,Trumpler_5
3326785632014274432,99.0681681247837,9.500254416844403,0.37744378392480443,-0.7868946941663395,0.13914778875561662,16.724022,17.42768,15.899325,1.5283537,,5287.5,Other
