source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,teff_gspphot,Cluster
1995016676985421952,359.5348169890192,56.72163570744056,0.506982691750651,-0.8340240971285066,-1.8921871245428883,17.428715,17.993084,16.722294,1.2707901,,4861.3604,Other
1995016745704512256,359.59376543833207,56.725842664384516,0.48964484850344164,-0.9478814079661981,-1.8233763293550074,15.96771,16.398552,15.362923,1.0356293,,5987.684,NGC_7789
1995016780064227456,359.5653106788623,56.73376574038244,0.5858243794315026,-0.9059580225040516,-2.0467949932329335,17.791445,18.526613,16.979767,1.5468464,,4448.0483,Other
1995016780064233088,359.5721869434723,56.73220204816642,0.4860510986639603,-0.8640435540210503,-1.8886143475855186,14.771571,15.127594,14.239394,0.8881998,,7219.33,NGC_7789
1995016814423958272,359.6029324775415,56.74711264007037,0.4124337537750374,-0.8783999846325714,-1.8153297050547774,17.468107,18.035828,16.739155,1.2966728,,4690.2476,Other
1995016913197978368,359.5065645418645,56.725889836514966,0.49012627152878985,-0.9207879649753312,-1.7308458217178475,17.380491,17.976439,16.645325,1.3311138,,4820.2676,Other
1995016913198056960,359.52370963185405,56.73862399545398,0.4712530638172635,-0.9747250072262479,-1.7912081830063489,16.676208,17.139898,16.012472,1.1274261,,5418.7114,NGC_7789
1995016917503155840,359.52689801211375,56.739140170331694,0.44902405571747095,-1.0664403469288253,-1.935276003575645,17.315954,17.872799,16.62176,1.2510395,,4908.871,Other
1995016917503163520,359.5091565983471,56.73094376447574,0.4940966936722497,-0.8746081576269594,-1.9643781920855505,14.536469,14.900675,13.995122,0.90555286,,7108.6533,NGC_7789
1995016917503588736,359.5220022099114,56.731937720042794,0.46436247743153364,-1.0621076857045648,-1.7670319324219388,16.157372,16.663677,15.4865,1.1771774,,5733.5024,Other
1995016947557799296,359.546263276525,56.73999009650409,0.40159489654760805,-1.0569462950006767,-1.7329742861997235,17.584312,18.271046,16.776224,1.4948215,,4572.4688,Other
1995016951862885376,359.54354294976815,56.74757873603159,0.4446018644115959,-0.7441700817358499,-1.945341869664381,17.091919,17.621796,16.40604,1.2157555,,5182.309,Other
